4.8;1.5;38.0;4.1;:0;
4.5;2.4;36.0;11.6;:1;
4.5;1.9;36.0;11.9;:0;
4.5;2.4;36.0;14.6;:1;
4.6;1.1;37.0;2.9;:0;
4.5;2.4;36.0;15.9;:1;
4.0;1.4;32.0;3.7;:0;
4.5;2.4;36.0;11.9;:1;
4.3;1.6;34.0;3.3;:0;
4.5;2.4;36.0;17.6;:1;
4.6;2.1;37.0;8.9;:0;
4.5;2.4;36.0;10.1;:1;
4.4;2.1;35.0;11.3;:0;
4.5;2.4;36.0;12.6;:1;
5.3;2.3;42.0;12.0;:0;
4.5;2.4;36.0;17.1;:1;
4.1;2.5;33.0;13.6;:0;
4.5;2.4;36.0;19.4;:1;
5.4;2.7;43.0;23.7;:0;
4.5;2.4;36.0;15.7;:1;
4.9;2.2;39.0;5.4;:0;
4.5;2.4;36.0;16.4;:1;
5.3;2.4;42.0;9.1;:0;
4.5;2.4;36.0;14.6;:1;
4.3;2.4;34.0;11.9;:0;
4.5;2.4;36.0;15.9;:1;
3.0;1.9;24.0;4.0;:0;
4.5;2.4;36.0;13.3;:1;
4.6;2.5;37.0;11.9;:0;
4.5;2.4;36.0;14.6;:1;
3.1;2.1;25.0;9.0;:0;
4.5;2.4;36.0;15.6;:1;
4.4;2.1;35.0;10.0;:0;
4.5;2.4;36.0;19.3;:1;
6.0;2.4;48.0;11.4;:0;
4.5;2.4;36.0;17.1;:1;
5.1;1.6;41.0;5.9;:0;
4.5;2.4;36.0;19.6;:1;
3.5;2.4;28.0;10.9;:0;
4.5;2.4;36.0;16.4;:1;
5.8;1.8;46.0;5.6;:0;
4.5;2.4;36.0;13.9;:1;
5.0;2.1;40.0;11.4;:0;
4.5;2.4;36.0;14.6;:1;
5.5;1.5;44.0;4.4;:0;
4.5;2.4;36.0;21.0;:1;
5.1;1.2;41.0;3.3;:0;
4.5;2.4;36.0;13.9;:1;
4.0;2.3;32.0;7.9;:0;
4.5;2.4;36.0;12.3;:1;
5.1;1.4;41.0;4.1;:0;
4.5;2.4;36.0;15.6;:1;
5.0;1.2;40.0;1.7;:0;
4.5;2.4;36.0;12.6;:1;
3.6;2.3;29.0;4.6;:0;
4.5;2.4;36.0;10.1;:1;
4.6;2.4;37.0;6.9;:0;
4.5;2.4;36.0;18.7;:1;
4.0;2.4;32.0;9.9;:0;
4.5;2.4;36.0;13.3;:1;
4.0;2.7;32.0;7.9;:0;
4.5;2.4;36.0;12.3;:1;
4.9;1.6;39.0;4.6;:0;
4.5;2.4;36.0;11.6;:1;
4.8;2.3;38.0;7.9;:0;
4.5;2.4;36.0;14.6;:1;
4.0;1.6;32.0;4.0;:0;
4.5;2.4;36.0;14.6;:1;
4.1;2.2;33.0;10.0;:0;
4.5;2.4;36.0;13.1;:1;
4.4;2.2;35.0;7.6;:0;
4.5;2.4;36.0;11.9;:1;
4.6;2.4;37.0;10.1;:0;
4.5;2.4;36.0;11.9;:1;
4.5;2.0;36.0;6.9;:0;
4.5;2.4;36.0;13.1;:1;
3.9;2.0;31.0;4.7;:0;
4.5;2.4;36.0;14.6;:1;
6.1;1.2;49.0;3.1;:0;
4.5;2.4;36.0;14.6;:1;
4.5;2.6;36.0;13.3;:0;
4.5;2.4;36.0;11.6;:1;
5.3;1.8;42.0;8.7;:0;
4.5;2.4;36.0;12.3;:1;
6.3;1.3;50.0;2.9;:0;
4.5;2.4;36.0;13.3;:1;
6.0;1.9;48.0;5.7;:0;
4.5;2.4;36.0;18.7;:1;
5.9;1.4;47.0;4.4;:0;
4.5;2.4;36.0;10.1;:1;
5.0;2.2;40.0;8.6;:0;
4.5;2.4;36.0;12.6;:1;
4.3;3.1;34.0;11.7;:0;
4.5;2.4;36.0;15.6;:1;
4.6;2.1;37.0;8.0;:0;
4.5;2.4;36.0;12.3;:1;
4.5;2.6;36.0;16.3;:0;
4.5;2.4;36.0;13.9;:1;
4.5;2.3;36.0;11.9;:0;
4.5;2.4;36.0;21.0;:1;
4.8;2.3;38.0;12.1;:0;
4.5;2.4;36.0;14.6;:1;
5.4;2.4;43.0;16.0;:0;
4.5;2.4;36.0;13.9;:1;
4.3;2.6;34.0;12.7;:0;
4.5;2.4;36.0;16.4;:1;
3.3;2.4;26.0;7.9;:0;
4.5;2.4;36.0;19.6;:1;
5.4;1.8;43.0;4.6;:0;
4.5;2.4;36.0;17.1;:1;
5.1;2.2;41.0;8.4;:0;
4.5;2.4;36.0;19.3;:1;
5.9;2.1;47.0;11.6;:0;
4.5;2.4;36.0;15.6;:1;
6.0;1.6;48.0;2.7;:0;
4.5;2.4;36.0;14.6;:1;
6.4;1.2;51.0;4.6;:0;
4.5;2.4;36.0;13.3;:1;
5.5;2.6;44.0;21.1;:0;
4.5;2.4;36.0;15.9;:1;
4.6;2.6;37.0;12.7;:0;
4.5;2.4;36.0;14.6;:1;
5.8;1.5;46.0;5.0;:0;
4.5;2.4;36.0;16.4;:1;
5.9;1.5;47.0;5.7;:0;
4.5;2.4;36.0;15.7;:1;
5.3;2.0;42.0;4.1;:0;
4.5;2.4;36.0;19.4;:1;
5.4;2.1;43.0;5.9;:0;
4.5;2.4;36.0;17.1;:1;
6.4;1.6;51.0;5.4;:0;
4.5;2.4;36.0;12.6;:1;
4.1;2.4;33.0;13.6;:0;
4.5;2.4;36.0;10.1;:1;
4.6;2.4;37.0;13.0;:0;
4.5;2.4;36.0;17.6;:1;
5.6;2.1;45.0;14.1;:0;
4.5;2.4;36.0;11.9;:1;
3.5;2.4;28.0;5.1;:0;
4.5;2.4;36.0;15.9;:1;
5.6;2.2;45.0;10.6;:0;
4.5;2.4;36.0;14.6;:1;
5.1;2.0;41.0;5.1;:0;
4.5;2.4;36.0;11.6;:1;
5.6;2.2;45.0;14.6;:0;
4.5;2.4;36.0;18.7;:1;
4.4;2.4;35.0;7.0;:0;
4.5;2.4;36.0;16.1;:1;
4.3;2.3;34.0;5.7;:0;
4.5;2.4;36.0;12.3;:1;
3.6;2.9;29.0;7.1;:0;
4.5;2.4;36.0;19.6;:1;
6.8;1.7;54.0;6.9;:0;
4.5;2.4;36.0;19.4;:1;
6.5;2.0;52.0;6.3;:0;
4.5;2.4;36.0;13.1;:1;
6.4;2.1;51.0;8.7;:0;
4.5;2.4;36.0;12.3;:1;
3.1;2.2;25.0;9.3;:0;
4.5;2.4;36.0;17.6;:1;
4.6;2.3;37.0;7.4;:0;
4.5;2.4;36.0;19.3;:1;
3.4;2.3;27.0;11.9;:0;
4.5;2.4;36.0;15.7;:1;
3.3;2.7;26.0;16.0;:0;
4.5;2.4;36.0;15.7;:1;
3.0;2.3;24.0;10.7;:0;
4.5;2.4;36.0;19.3;:1;
3.6;1.8;29.0;6.6;:0;
4.5;2.4;36.0;17.6;:1;
3.6;2.7;29.0;20.4;:0;
4.5;2.4;36.0;12.3;:1;
4.5;2.1;36.0;11.4;:0;
4.5;2.4;36.0;13.1;:1;
4.0;2.1;32.0;10.1;:0;
4.5;2.4;36.0;19.4;:1;
3.6;2.4;29.0;15.7;:0;
4.5;2.4;36.0;19.6;:1;
4.9;2.4;39.0;14.3;:0;
4.5;2.4;36.0;12.3;:1;
4.5;2.6;36.0;19.6;:0;
4.5;2.4;36.0;16.1;:1;
3.4;2.9;27.0;12.9;:0;
4.5;2.4;36.0;18.7;:1;
3.9;2.4;31.0;15.7;:0;
4.5;2.4;36.0;11.6;:1;
4.9;2.7;39.0;20.6;:0;
4.5;2.4;36.0;14.6;:1;
4.6;2.8;37.0;12.9;:0;
4.5;2.4;36.0;15.9;:1;
4.1;2.9;33.0;29.9;:0;
4.5;2.4;36.0;11.9;:1;
4.9;2.2;39.0;15.9;:0;
4.5;2.4;36.0;17.6;:1;
2.9;2.2;23.0;6.7;:0;
4.5;2.4;36.0;10.1;:1;
3.0;2.0;24.0;6.6;:0;
4.5;2.4;36.0;12.6;:1;
3.8;2.1;30.0;8.4;:0;
4.5;2.4;36.0;17.1;:1;
4.9;2.5;39.0;13.3;:0;
4.5;2.4;36.0;19.4;:1;
3.3;2.8;26.0;19.4;:0;
4.5;2.4;36.0;15.7;:1;
3.5;1.9;28.0;5.9;:0;
4.5;2.4;36.0;16.4;:1;
4.9;2.9;39.0;16.0;:0;
4.5;2.4;36.0;14.6;:1;
3.8;1.9;30.0;9.6;:0;
4.5;2.4;36.0;15.9;:1;
5.5;2.0;44.0;6.9;:0;
4.5;2.4;36.0;13.3;:1;
4.0;2.1;32.0;12.1;:0;
4.5;2.4;36.0;14.6;:1;
5.1;2.4;41.0;13.3;:0;
4.5;2.4;36.0;15.6;:1;
4.0;2.7;32.0;16.7;:0;
4.5;2.4;36.0;19.3;:1;
5.1;2.1;41.0;12.9;:0;
4.5;2.4;36.0;17.1;:1;
5.1;1.6;41.0;8.1;:0;
4.5;2.4;36.0;19.6;:1;
4.1;2.7;33.0;14.6;:0;
4.5;2.4;36.0;16.4;:1;
5.3;2.3;42.0;15.3;:0;
4.5;2.4;36.0;13.9;:1;
4.1;2.4;33.0;5.9;:0;
4.5;2.4;36.0;14.6;:1;
3.8;2.2;30.0;9.1;:0;
4.5;2.4;36.0;21.0;:1;
4.3;2.3;34.0;9.9;:0;
4.5;2.4;36.0;13.9;:1;
3.5;2.1;28.0;6.6;:0;
4.5;2.4;36.0;12.3;:1;
4.5;1.9;36.0;5.4;:0;
4.5;2.4;36.0;15.6;:1;
4.9;1.5;39.0;3.0;:0;
4.5;2.4;36.0;12.6;:1;
3.6;2.2;29.0;7.1;:0;
4.5;2.4;36.0;10.1;:1;
5.9;1.9;47.0;5.0;:0;
4.5;2.4;36.0;18.7;:1;
4.8;2.1;38.0;13.9;:0;
4.5;2.4;36.0;13.3;:1;
3.8;2.3;30.0;6.7;:0;
4.5;2.4;36.0;12.3;:1;
5.3;1.7;42.0;7.4;:0;
4.5;2.4;36.0;11.6;:1;
3.8;2.5;30.0;17.7;:0;
4.5;2.4;36.0;14.6;:1;
4.3;2.4;34.0;14.7;:0;
4.5;2.4;36.0;14.6;:1;
6.4;1.8;51.0;8.4;:0;
4.5;2.4;36.0;13.1;:1;
2.6;2.7;21.0;9.9;:0;
4.5;2.4;36.0;11.9;:1;
4.0;2.7;32.0;13.7;:0;
4.5;2.4;36.0;11.9;:1;
4.0;2.7;32.0;19.6;:0;
4.5;2.4;36.0;13.1;:1;
5.3;2.9;42.0;20.9;:0;
4.5;2.4;36.0;14.6;:1;
4.9;2.7;39.0;10.9;:0;
4.5;2.4;36.0;14.6;:1;
4.6;2.1;37.0;10.1;:0;
4.5;2.4;36.0;11.6;:1;
5.0;2.5;40.0;21.4;:0;
4.5;2.4;36.0;12.3;:1;
4.1;1.6;33.0;5.3;:0;
4.5;2.4;36.0;13.3;:1;
3.8;2.3;30.0;7.9;:0;
4.5;2.4;36.0;18.7;:1;
5.4;2.2;43.0;12.9;:0;
4.5;2.4;36.0;10.1;:1;
5.3;1.3;42.0;3.7;:0;
4.5;2.4;36.0;12.6;:1;
5.4;1.8;43.0;6.6;:0;
4.5;2.4;36.0;15.6;:1;
5.5;1.8;44.0;7.1;:0;
4.5;2.4;36.0;12.3;:1;
5.3;2.4;42.0;9.6;:0;
4.5;2.4;36.0;13.9;:1;
4.5;2.6;36.0;12.6;:0;
4.5;2.4;36.0;21.0;:1;
5.0;2.3;40.0;10.0;:0;
4.5;2.4;36.0;14.6;:1;
4.5;2.3;36.0;10.3;:0;
4.5;2.4;36.0;13.9;:1;
5.3;1.8;42.0;4.4;:0;
4.5;2.4;36.0;16.4;:1;
5.3;2.1;42.0;8.4;:0;
4.5;2.4;36.0;19.6;:1;
3.8;2.1;30.0;5.7;:0;
4.5;2.4;36.0;17.1;:1;
5.5;1.3;44.0;2.6;:0;
4.5;2.4;36.0;19.3;:1;
3.1;2.5;25.0;8.1;:0;
4.5;2.4;36.0;15.6;:1;
6.0;2.5;48.0;17.3;:0;
4.5;2.4;36.0;14.6;:1;
4.1;2.2;33.0;9.3;:0;
4.5;2.4;36.0;13.3;:1;
5.4;1.7;43.0;7.7;:0;
4.5;2.4;36.0;15.9;:1;
5.5;1.4;44.0;4.1;:0;
4.5;2.4;36.0;14.6;:1;
4.4;2.1;35.0;6.9;:0;
4.5;2.4;36.0;16.4;:1;
5.3;2.6;42.0;5.4;:0;
4.5;2.4;36.0;15.7;:1;
4.8;2.7;38.0;15.7;:0;
4.5;2.4;36.0;19.4;:1;
4.1;1.9;33.0;4.4;:0;
4.5;2.4;36.0;17.1;:1;
4.1;2.1;33.0;9.0;:0;
4.5;2.4;36.0;12.6;:1;
4.0;2.3;32.0;6.1;:0;
4.5;2.4;36.0;10.1;:1;
5.1;1.5;41.0;2.9;:0;
4.5;2.4;36.0;17.6;:1;
4.6;2.1;37.0;5.3;:0;
4.5;2.4;36.0;11.9;:1;
5.1;2.2;41.0;11.6;:0;
4.5;2.4;36.0;15.9;:1;
3.6;2.3;29.0;5.1;:0;
4.5;2.4;36.0;14.6;:1;
4.5;2.4;36.0;10.9;:0;
4.5;2.4;36.0;11.6;:1;
3.5;2.3;28.0;2.9;:0;
4.5;2.4;36.0;18.7;:1;
6.1;1.4;49.0;4.1;:0;
4.5;2.4;36.0;16.1;:1;
6.3;2.3;50.0;7.7;:0;
4.5;2.4;36.0;12.3;:1;
5.4;2.7;43.0;22.3;:0;
4.5;2.4;36.0;19.6;:1;
4.6;2.3;37.0;4.6;:0;
4.5;2.4;36.0;19.4;:1;
5.6;1.6;45.0;4.7;:0;
4.5;2.4;36.0;13.1;:1;
6.3;1.7;50.0;6.6;:0;
4.5;2.4;36.0;12.3;:1;
5.6;2.7;45.0;8.4;:0;
4.5;2.4;36.0;17.6;:1;
5.6;2.3;45.0;5.0;:0;
4.5;2.4;36.0;19.3;:1;
3.8;2.7;30.0;13.7;:0;
4.5;2.4;36.0;15.7;:1;
2.9;3.1;23.0;9.4;:0;
4.5;2.4;36.0;15.7;:1;
4.4;2.1;35.0;3.9;:0;
4.5;2.4;36.0;19.3;:1;
6.0;1.6;48.0;2.9;:0;
4.5;2.4;36.0;17.6;:1;
6.0;1.2;48.0;3.4;:0;
4.5;2.4;36.0;12.3;:1;
5.6;2.4;45.0;10.1;:0;
4.5;2.4;36.0;13.1;:1;
4.3;2.5;34.0;7.9;:0;
4.5;2.4;36.0;19.4;:1;
5.9;2.2;47.0;11.6;:0;
4.5;2.4;36.0;19.6;:1;
5.5;2.0;44.0;7.3;:0;
4.5;2.4;36.0;12.3;:1;
4.9;2.0;39.0;4.4;:0;
4.5;2.4;36.0;16.1;:1;
5.4;1.9;43.0;7.7;:0;
4.5;2.4;36.0;18.7;:1;
5.0;2.4;40.0;10.7;:0;
4.5;2.4;36.0;11.6;:1;
5.9;2.5;47.0;15.0;:0;
4.5;2.4;36.0;14.6;:1;
4.9;2.9;39.0;8.4;:0;
4.5;2.4;36.0;15.9;:1;
4.5;2.7;36.0;13.7;:0;
4.5;2.4;36.0;11.9;:1;
5.6;2.1;45.0;8.0;:0;
4.5;2.4;36.0;17.6;:1;
5.9;2.0;47.0;8.0;:0;
4.5;2.4;36.0;10.1;:1;
5.3;2.6;42.0;12.7;:0;
4.5;2.4;36.0;12.6;:1;
5.4;2.3;43.0;10.9;:0;
4.5;2.4;36.0;17.1;:1;
4.3;2.4;34.0;7.9;:0;
4.5;2.4;36.0;19.4;:1;
4.4;2.6;35.0;9.1;:0;
4.5;2.4;36.0;15.7;:1;
5.5;2.6;44.0;12.9;:0;
4.5;2.4;36.0;16.4;:1;
5.6;2.3;45.0;12.0;:0;
4.5;2.4;36.0;14.6;:1;
5.4;1.7;43.0;2.1;:0;
4.5;2.4;36.0;15.9;:1;
4.6;2.9;37.0;11.6;:0;
4.5;2.4;36.0;13.3;:1;
6.0;2.3;48.0;9.1;:0;
4.5;2.4;36.0;14.6;:1;
4.3;2.4;34.0;9.1;:0;
4.5;2.4;36.0;15.6;:1;
4.0;2.7;32.0;17.6;:0;
4.5;2.4;36.0;19.3;:1;
4.4;2.6;35.0;14.4;:0;
4.5;2.4;36.0;17.1;:1;
3.5;2.2;28.0;11.3;:0;
4.5;2.4;36.0;19.6;:1;
3.5;2.3;28.0;14.1;:0;
4.5;2.4;36.0;16.4;:1;
4.4;2.9;35.0;24.9;:0;
4.5;2.4;36.0;13.9;:1;
4.0;2.6;32.0;15.0;:0;
4.5;2.4;36.0;14.6;:1;
3.0;2.4;24.0;9.7;:0;
4.5;2.4;36.0;21.0;:1;
3.9;3.2;31.0;27.7;:0;
4.5;2.4;36.0;13.9;:1;
4.6;2.8;37.0;10.6;:0;
4.5;2.4;36.0;12.3;:1;
4.0;2.7;32.0;12.1;:0;
4.5;2.4;36.0;15.6;:1;
5.6;2.3;45.0;7.4;:0;
4.5;2.4;36.0;12.6;:1;
4.0;2.3;32.0;10.7;:0;
4.5;2.4;36.0;10.1;:1;
4.4;2.4;35.0;14.0;:0;
4.5;2.4;36.0;18.7;:1;
5.3;2.9;42.0;21.4;:0;
4.5;2.4;36.0;13.3;:1;
5.5;2.7;44.0;14.3;:0;
4.5;2.4;36.0;12.3;:1;
5.3;2.8;42.0;18.3;:0;
4.5;2.4;36.0;11.6;:1;
4.6;2.4;37.0;15.7;:0;
4.5;2.4;36.0;14.6;:1;
4.3;2.3;34.0;12.6;:0;
4.5;2.4;36.0;14.6;:1;
4.4;2.9;35.0;12.9;:0;
4.5;2.4;36.0;13.1;:1;
4.9;2.9;39.0;23.3;:0;
4.5;2.4;36.0;11.9;:1;
5.4;2.8;43.0;16.3;:0;
4.5;2.4;36.0;11.9;:1;
5.6;2.8;45.0;12.9;:0;
4.5;2.4;36.0;13.1;:1;
4.0;2.2;32.0;5.0;:0;
4.5;2.4;36.0;14.6;:1;
3.9;2.2;31.0;6.7;:0;
4.5;2.4;36.0;14.6;:1;
4.6;2.9;37.0;12.1;:0;
4.5;2.4;36.0;11.6;:1;
5.0;2.6;40.0;9.0;:0;
4.5;2.4;36.0;12.3;:1;
4.6;2.4;37.0;13.3;:0;
4.5;2.4;36.0;13.3;:1;
4.1;2.6;33.0;14.4;:0;
4.5;2.4;36.0;18.7;:1;
4.4;2.4;35.0;12.4;:0;
4.5;2.4;36.0;10.1;:1;
5.5;1.8;44.0;4.6;:0;
4.5;2.4;36.0;12.6;:1;
5.0;2.7;40.0;16.7;:0;
4.5;2.4;36.0;15.6;:1;
5.5;2.0;44.0;10.9;:0;
4.5;2.4;36.0;12.3;:1;
4.1;2.5;33.0;11.9;:0;
4.5;2.4;36.0;13.9;:1;
3.8;2.1;30.0;3.3;:0;
4.5;2.4;36.0;21.0;:1;
4.5;2.4;36.0;11.4;:0;
4.5;2.4;36.0;14.6;:1;
5.5;1.9;44.0;5.4;:0;
4.5;2.4;36.0;13.9;:1;
4.6;2.2;37.0;7.1;:0;
4.5;2.4;36.0;16.4;:1;
5.3;2.4;42.0;14.7;:0;
4.5;2.4;36.0;19.6;:1;
6.0;2.2;48.0;16.4;:0;
4.5;2.4;36.0;17.1;:1;
3.6;2.7;29.0;9.9;:0;
4.5;2.4;36.0;19.3;:1;
5.0;2.3;40.0;7.6;:0;
4.5;2.4;36.0;15.6;:1;
4.1;2.6;33.0;17.7;:0;
4.5;2.4;36.0;14.6;:1;
5.0;2.7;40.0;13.7;:0;
4.5;2.4;36.0;13.3;:1;
5.3;1.7;42.0;5.7;:0;
4.5;2.4;36.0;15.9;:1;
4.5;2.8;36.0;6.1;:0;
4.5;2.4;36.0;14.6;:1;
5.0;2.8;40.0;21.9;:0;
4.5;2.4;36.0;16.4;:1;
4.8;2.3;38.0;7.9;:0;
4.5;2.4;36.0;15.7;:1;
6.3;1.8;50.0;8.9;:0;
4.5;2.4;36.0;19.4;:1;
6.5;1.8;52.0;7.1;:0;
4.5;2.4;36.0;17.1;:1;
5.8;2.2;46.0;13.0;:0;
4.5;2.4;36.0;12.6;:1;
3.8;2.9;30.0;10.9;:0;
4.5;2.4;36.0;10.1;:1;
4.1;2.7;33.0;10.7;:0;
4.5;2.4;36.0;17.6;:1;
5.4;2.0;43.0;5.6;:0;
4.5;2.4;36.0;11.9;:1;
4.5;2.8;36.0;12.7;:0;
4.5;2.4;36.0;15.9;:1;
5.1;1.9;41.0;6.3;:0;
4.5;2.4;36.0;14.6;:1;
5.6;2.1;45.0;9.6;:0;
4.5;2.4;36.0;11.6;:1;
6.5;1.3;52.0;2.6;:0;
4.5;2.4;36.0;18.7;:1;
4.1;2.5;33.0;8.1;:0;
4.5;2.4;36.0;16.1;:1;
4.9;2.4;39.0;10.0;:0;
4.5;2.4;36.0;12.3;:1;
4.1;2.9;33.0;12.4;:0;
4.5;2.4;36.0;19.6;:1;
5.6;2.3;45.0;7.3;:0;
4.5;2.4;36.0;19.4;:1;
4.6;2.9;37.0;15.1;:0;
4.5;2.4;36.0;13.1;:1;
5.9;2.2;47.0;8.9;:0;
4.5;2.4;36.0;12.3;:1;
5.8;1.5;46.0;3.0;:0;
4.5;2.4;36.0;17.6;:1;
5.1;2.2;41.0;9.3;:0;
4.5;2.4;36.0;19.3;:1;
4.4;2.6;35.0;8.1;:0;
4.5;2.4;36.0;15.7;:1;
5.6;2.5;45.0;12.4;:0;
4.5;2.4;36.0;15.7;:1;
5.8;2.3;46.0;13.6;:0;
4.5;2.4;36.0;19.3;:1;
6.1;1.5;49.0;2.9;:0;
4.5;2.4;36.0;17.6;:1;
4.5;2.3;36.0;2.9;:0;
4.5;2.4;36.0;12.3;:1;
5.6;2.5;45.0;14.7;:0;
4.5;2.4;36.0;13.1;:1;
6.0;2.1;48.0;10.1;:0;
4.5;2.4;36.0;19.4;:1;
4.8;3.0;38.0;16.6;:0;
4.5;2.4;36.0;19.6;:1;
5.8;2.8;46.0;19.3;:0;
4.5;2.4;36.0;12.3;:1;
4.0;2.9;32.0;11.3;:0;
4.5;2.4;36.0;16.1;:1;
5.0;3.0;40.0;7.4;:0;
4.5;2.4;36.0;18.7;:1;
3.9;3.1;31.0;9.4;:0;
4.5;2.4;36.0;11.6;:1;
5.6;2.3;45.0;7.1;:0;
4.5;2.4;36.0;14.6;:1;
7.0;1.6;56.0;2.9;:0;
4.5;2.4;36.0;15.9;:1;
6.3;1.6;50.0;4.3;:0;
4.5;2.4;36.0;11.9;:1;
6.0;1.3;48.0;1.7;:0;
4.5;2.4;36.0;17.6;:1;
5.1;2.9;41.0;7.0;:0;
4.5;2.4;36.0;10.1;:1;
5.8;2.5;46.0;9.3;:0;
4.5;2.4;36.0;12.6;:1;
5.3;2.5;42.0;7.9;:0;
4.5;2.4;36.0;17.1;:1;
6.0;2.4;48.0;10.3;:0;
